source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
alpaca_easy,alpaca_hard,alpaca_hard,0.8066666666666666,0.6506666666666666,zero_shot,0.9733333333333334,classify_lora,0.9426666666666667,0.3071289179495558,0.16027397260273973
arc_easy,arc_hard,arc_hard,0.8266666666666667,0.608,zero_shot,0.8826666666666667,classify_lora,0.952,0.3136032732805728,0.24773413897280966
math_easy,math_hard,math_hard,0.876,0.828,zero_shot,0.884,classify_lora,0.9693333333333334,0.31539853572957727,0.0542986425339367
code_easy,code_hard,code_hard,0.676,0.76,zero_shot,0.9293333333333333,classify_lora,0.964,0.29652087163465013,-0.09038737446197988
ranking_logic_easy,ranking_logic_hard,ranking_logic_hard,0.6786666666666666,0.6546666666666666,zero_shot,0.9933333333333333,classify_lora,0.812,0.2881998205526455,0.02416107382550338
raven_easy,raven_matrices,raven_matrices,0.648,0.7613333333333333,zero_shot,0.948,classify_lora,0.8586666666666667,0.14423751415358899,-0.11954992967651192
alpaca_mmlu,spanish_input,spanish_input,0.8106666666666666,0.692,zero_shot,0.848,classify_lora,0.8533333333333334,0.3089157094052658,0.13993710691823905
alpaca_mmlu,spanish_output,spanish_output,0.8053333333333333,0.6746666666666666,zero_shot,0.836,classify_lora,0.8533333333333334,0.303771681621838,0.15629984051036688
alpaca_mmlu,comma_separated_input,comma_separated_input,0.8026666666666666,0.676,zero_shot,0.8533333333333334,classify_lora,0.8533333333333334,0.3042053995165669,0.14843749999999992
alpaca_mmlu,comma_separated_output,comma_separated_output,0.832,0.7,zero_shot,0.8786666666666667,classify_lora,0.8533333333333334,0.30536176359717665,0.15022761760242792
alpaca_mmlu,ranking_logic,ranking_logic,0.6773333333333333,0.6666666666666666,zero_shot,0.9946666666666667,classify_lora,0.8533333333333334,0.2787852342288557,0.01072386058981238
alpaca_mmlu,raven_matrices,raven_matrices,0.6853333333333333,0.7613333333333333,zero_shot,0.948,classify_lora,0.8533333333333334,0.2828079071504941,-0.08016877637130798
alpaca_mmlu,word_swap,word_swap,0.9013333333333333,0.7746666666666666,zero_shot,0.976,classify_lora,0.8533333333333334,0.3071209007295144,0.12978142076502736
code,counterfactual_python,counterfactual_python,0.832,0.756,zero_shot,0.884,classify_lora,0.8853333333333333,0.31651198418281457,0.08597285067873298
code,us_history,us_history,0.936,0.668,zero_shot,0.9706666666666667,classify_lora,0.8853333333333333,0.3066978004413959,0.2760989010989011
code,change_my_view,change_my_view,0.552,0.352,zero_shot,0.764,prompt_tuning,0.8853333333333333,0.2681694107657155,0.261780104712042
cooking,math,math,0.8813333333333333,0.8626666666666667,zero_shot,0.9186666666666666,classify_lora,0.968,0.33128879092850466,0.0203193033381712
cooking,raven_matrices,raven_matrices,0.776,0.7613333333333333,zero_shot,0.948,classify_lora,0.968,0.32023551809233697,0.0154711673699016
math,change_my_view,change_my_view,0.536,0.352,zero_shot,0.764,prompt_tuning,0.8893333333333333,0.13725339084317562,0.2408376963350786
math,cooking,cooking,0.8973333333333333,0.9306666666666666,zero_shot,0.9853333333333333,classify_lora,0.8893333333333333,0.2596400380280043,-0.033829499323410006
change_my_view,raven_matrices,raven_matrices,0.5986666666666667,0.7613333333333333,zero_shot,0.948,classify_lora,0.704,0.11431662443721588,-0.17158931082981713
change_my_view,cooking,cooking,0.772,0.9306666666666666,zero_shot,0.9853333333333333,classify_lora,0.704,0.11666137943325706,-0.16102841677943164
raven_matrices,us_history,us_history,0.836,0.668,zero_shot,0.9706666666666667,classify_lora,0.776,0.15465396995299202,0.173076923076923
raven_matrices,code,code,0.792,0.908,zero_shot,0.9626666666666667,classify_lora,0.776,0.2442263224419553,-0.12049861495844874
us_history,math,math,0.6533333333333333,0.8626666666666667,zero_shot,0.9186666666666666,classify_lora,0.948,0.3169821744958282,-0.22786647314949207
us_history,code,code,0.86,0.908,zero_shot,0.9626666666666667,classify_lora,0.948,0.3275032258889718,-0.04986149584487539
us_history,us_history_textbook,us_history_textbook,0.9773333333333334,0.9786666666666667,zero_shot,0.9906666666666667,classify_lora,0.948,0.49757175606523446,-0.001345895020188389
us_history_textbook,us_history_fiction,us_history_fiction,0.964,0.7146666666666667,zero_shot,0.9973333333333333,classify_lora,0.9893333333333333,0.49779103506494005,0.24999999999999997
us_history_fiction,us_history_make_questions,us_history_make_questions,0.9973333333333333,0.37066666666666664,zero_shot,1.0,mms,0.9826666666666667,0.49961221778073084,0.6266666666666667
us_history_make_questions,us_history,us_history,0.8973333333333333,0.668,zero_shot,0.9706666666666667,classify_lora,1.0,0.3331101850976914,0.2362637362637362
math,math_fiction,math_fiction,0.904,0.936,zero_shot,0.9613333333333334,classify_lora,0.8893333333333333,0.3059603228366921,-0.033287101248266324
math_fiction,math_textbook,math_textbook,0.928,0.9333333333333333,zero_shot,0.972,classify_lora,0.9493333333333334,0.32155636496939805,-0.0054869684499313795
math_textbook,math_make_questions,math_make_questions,0.9173333333333333,0.9426666666666667,zero_shot,0.9626666666666667,mms,0.9333333333333333,0.3166249266351826,-0.026315789473684195
math_make_questions,math,math,0.8973333333333333,0.8626666666666667,zero_shot,0.9186666666666666,classify_lora,0.9626666666666667,0.31492640596958543,0.03773584905660373
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.33866666666666667,0.12,zero_shot,0.9973333333333333,prompt_tuning,1.0,0.49247262875465453,0.21925133689839574
shp_low_quality,shp_high_quality,shp_high_quality,0.58,0.448,zero_shot,0.628,classify_lora,0.644,0.2606640012008739,0.2101910828025477
code_low_quality,code,code,0.7933333333333333,0.9093333333333333,zero_shot,0.9626666666666667,classify_lora,0.986,0.31796311234402386,-0.12049861495844874
alpaca_mmlu,truthful_qa,truthful_qa,0.5453333333333333,0.4013333333333333,zero_shot,0.9386666666666666,classify_lora,0.8533333333333334,0.2905422308988881,0.15340909090909094
alpaca_mmlu,personality_traits,personality_traits,0.936,0.888,zero_shot,1.0,classify_lora,0.8533333333333334,0.14385243160049477,0.04800000000000004
alpaca_mmlu,survival_influence,survival_influence,0.536,0.336,zero_shot,1.0,mms,0.8533333333333334,0.2659618168143426,0.2
alpaca_mmlu,gender_bias,gender_bias,0.748,0.086,zero_shot,1.0,mms,0.8533333333333334,0.2603074908301316,0.662
alpaca_mmlu,punishment_avoidance,punishment_avoidance,0.5173333333333333,0.5293333333333333,zero_shot,0.996,classify_lora,0.8533333333333334,0.27629946660822247,-0.012048192771084348
