source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
us_history_textbook,us_history_fiction,us_history_fiction,0.812,0.708,zero_shot,0.9973333333333333,classify_lora,0.9826666666666667,0.3176007792246602,0.10427807486631026
alpaca_mmlu,spanish_output,spanish_output,0.664,0.6506666666666666,zero_shot,0.7706666666666667,mms,0.7453333333333333,0.3061419630049863,0.017301038062283846
math,change_my_view,change_my_view,0.564,0.368,zero_shot,0.776,classify_lora,0.8293333333333334,0.4700522950830524,0.2525773195876288
raven_matrices,us_history,us_history,0.7333333333333333,0.6546666666666666,zero_shot,0.9413333333333334,classify_lora,0.8066666666666666,0.3137767222226814,0.08356940509915013
code_easy,code_hard,code_hard,0.62,0.7386666666666667,zero_shot,0.8906666666666667,classify_lora,0.9386666666666666,0.30992766765122487,-0.13323353293413176
alpaca_easy,alpaca_hard,alpaca_hard,0.6813333333333333,0.624,zero_shot,0.948,classify_lora,0.9386666666666666,0.31627730417684874,0.06047819971870606
alpaca_mmlu,raven_matrices,raven_matrices,0.5973333333333334,0.7146666666666667,zero_shot,0.9373333333333334,classify_lora,0.7453333333333333,0.2535264557506896,-0.12517780938833564
alpaca_mmlu,ranking_logic,ranking_logic,0.5466666666666666,0.5133333333333333,zero_shot,0.9653333333333334,classify_lora,0.7453333333333333,0.28963651573232824,0.03453038674033148
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.16666666666666666,0.10666666666666667,zero_shot,1.0,prompt_tuning,0.988,0.4870690804291,0.059999999999999984
alpaca_short,alpaca_long,alpaca_mmlu,0.0,0.036,zero_shot,0.82,classify_lora,0.996,0.5040537347416195,-0.04390243902439024
alpaca_mmlu,wrong_arc,wrong_arc,0.316,0.228,zero_shot,0.896,mms,0.7453333333333333,0.351203291752934,0.09821428571428571
alpaca_mmlu,truthful_qa,truthful_qa,0.4693333333333333,0.37733333333333335,zero_shot,0.92,classify_lora,0.7453333333333333,0.3181988666155491,0.09999999999999996
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.188,0.392,zero_shot,0.876,few_shot,0.7453333333333333,0.4665483414755304,-0.23287671232876714
alpaca_mmlu,survival_influence,survival_influence,0.552,0.336,zero_shot,1.0,mms,0.7453333333333333,0.407817734343473,0.21600000000000003
alpaca_mmlu,reward_seeking,reward_seeking,0.49733333333333335,0.512,zero_shot,0.9853333333333333,classify_lora,0.7453333333333333,0.31490187511804035,-0.014884979702300401
