source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
alpaca_easy,alpaca_hard,alpaca_hard,0.6813333333333333,0.624,zero_shot,0.948,classify_lora,0.9386666666666666,0.31627730417684874,0.06047819971870606
arc_easy,arc_hard,arc_hard,0.6773333333333333,0.5946666666666667,zero_shot,0.784,classify_lora,0.864,0.3249525228466604,0.10544217687074829
math_easy,math_hard,math_hard,0.7093333333333334,0.724,zero_shot,0.828,mms,0.9653333333333334,0.2908959699973627,-0.017713365539452422
code_easy,code_hard,code_hard,0.62,0.7386666666666667,zero_shot,0.8906666666666667,classify_lora,0.9386666666666666,0.30992766765122487,-0.13323353293413176
ranking_logic_easy,ranking_logic_hard,ranking_logic_hard,0.7986666666666666,0.5293333333333333,zero_shot,0.9986666666666667,classify_lora,0.998,0.32167974279263395,0.26969292389853133
raven_easy,raven_matrices,raven_matrices,0.5706666666666667,0.7146666666666667,zero_shot,0.9373333333333334,classify_lora,0.8906666666666667,0.28068301182815264,-0.15362731152204837
alpaca_mmlu,spanish_input,spanish_input,0.704,0.6613333333333333,zero_shot,0.808,classify_lora,0.7453333333333333,0.31379782130433026,0.05280528052805276
alpaca_mmlu,spanish_output,spanish_output,0.664,0.6506666666666666,zero_shot,0.7706666666666667,mms,0.7453333333333333,0.3061419630049863,0.017301038062283846
alpaca_mmlu,comma_separated_input,comma_separated_input,0.6853333333333333,0.644,zero_shot,0.8,classify_lora,0.7453333333333333,0.31115932883453823,0.051666666666666666
alpaca_mmlu,comma_separated_output,comma_separated_output,0.6786666666666666,0.6466666666666666,zero_shot,0.812,classify_lora,0.7453333333333333,0.30867450308347777,0.03940886699507393
alpaca_mmlu,ranking_logic,ranking_logic,0.5466666666666666,0.5133333333333333,zero_shot,0.9653333333333334,classify_lora,0.7453333333333333,0.28963651573232824,0.03453038674033148
alpaca_mmlu,raven_matrices,raven_matrices,0.5973333333333334,0.7146666666666667,zero_shot,0.9373333333333334,classify_lora,0.7453333333333333,0.2535264557506896,-0.12517780938833564
alpaca_mmlu,word_swap,word_swap,0.82,0.752,zero_shot,0.94,classify_lora,0.7453333333333333,0.31216150461443276,0.07234042553191485
code,counterfactual_python,counterfactual_python,0.7146666666666667,0.7293333333333333,zero_shot,0.8333333333333334,classify_lora,0.8626666666666667,0.3045224950538556,-0.017599999999999925
code,us_history,us_history,0.7653333333333333,0.6546666666666666,zero_shot,0.9413333333333334,classify_lora,0.8626666666666667,0.31886563604209045,0.11756373937677056
code,change_my_view,change_my_view,0.52,0.368,zero_shot,0.776,classify_lora,0.8626666666666667,0.4825698612704306,0.19587628865979384
cooking,math,math,0.5533333333333333,0.776,zero_shot,0.8293333333333334,prompt_tuning,0.932,0.29305828442231285,-0.2684887459807074
cooking,raven_matrices,raven_matrices,0.5706666666666667,0.7146666666666667,zero_shot,0.9373333333333334,classify_lora,0.932,0.2890575241472446,-0.15362731152204837
