source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
us_history_textbook,us_history_fiction,us_history_fiction,0.8693333333333333,0.7146666666666667,zero_shot,0.9986666666666667,classify_lora,0.9693333333333334,0.27845987843883774,0.15487316421895855
alpaca_mmlu,spanish_output,spanish_output,0.7093333333333334,0.6813333333333333,zero_shot,0.808,classify_lora,0.8093333333333333,0.3008668523670794,0.034653465346534684
math,change_my_view,change_my_view,0.536,0.352,zero_shot,0.776,classify_lora,0.784,0.2716747732388466,0.23711340206185574
raven_matrices,us_history,us_history,0.6453333333333333,0.6746666666666666,zero_shot,0.956,classify_lora,0.7026666666666667,4.98377443252096e-05,-0.030683403068340297
code_easy,code_hard,code_hard,0.43066666666666664,0.744,zero_shot,0.944,classify_lora,0.8946666666666667,0.2628456960154794,-0.3319209039548023
alpaca_easy,alpaca_hard,alpaca_hard,0.804,0.6453333333333333,zero_shot,0.956,classify_lora,0.9333333333333333,0.2954619464163857,0.16596931659693173
alpaca_mmlu,raven_matrices,raven_matrices,0.568,0.7253333333333334,zero_shot,0.9373333333333334,classify_lora,0.8093333333333333,0.3028782510574647,-0.1678520625889048
alpaca_mmlu,ranking_logic,ranking_logic,0.5986666666666667,0.62,zero_shot,0.9973333333333333,classify_lora,0.8093333333333333,0.27205003016765805,-0.021390374331550784
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.204,0.112,zero_shot,0.9653333333333334,classify_lora,0.98,0.37429362047511205,0.0953038674033149
alpaca_short,alpaca_long,alpaca_mmlu,0.54,0.04,zero_shot,0.8706666666666667,classify_lora,0.896,0.3034301078826396,0.5742725880551302
alpaca_mmlu,wrong_arc,wrong_arc,0.128,0.164,zero_shot,0.932,mms,0.8093333333333333,0.2998577739958605,-0.03862660944206009
alpaca_mmlu,truthful_qa,truthful_qa,0.4493333333333333,0.38133333333333336,zero_shot,0.928,classify_lora,0.8093333333333333,0.3017480031632775,0.07327586206896546
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.644,0.468,zero_shot,0.936,classify_lora,0.8093333333333333,0.27184679579554916,0.188034188034188
alpaca_mmlu,survival_influence,survival_influence,0.332,0.328,zero_shot,1.0,mms,0.8093333333333333,0.2987052804613592,0.0040000000000000036
alpaca_mmlu,reward_seeking,reward_seeking,0.5093333333333333,0.5026666666666667,zero_shot,0.9946666666666667,classify_lora,0.8093333333333333,0.2999104041522932,0.006702412868632639
