source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
alpaca_easy,alpaca_hard,alpaca_hard,0.804,0.6453333333333333,zero_shot,0.956,classify_lora,0.9333333333333333,0.2954619464163857,0.16596931659693173
arc_easy,arc_hard,arc_hard,0.72,0.6253333333333333,zero_shot,0.848,classify_lora,0.8813333333333333,0.3002223813054876,0.11163522012578618
math_easy,math_hard,math_hard,0.7533333333333333,0.7626666666666667,zero_shot,0.8466666666666667,mms,0.932,0.2952291529100491,-0.011023622047244191
code_easy,code_hard,code_hard,0.43066666666666664,0.744,zero_shot,0.944,classify_lora,0.8946666666666667,0.2628456960154794,-0.3319209039548023
ranking_logic_easy,ranking_logic_hard,ranking_logic_hard,0.5986666666666667,0.5906666666666667,zero_shot,0.9946666666666667,classify_lora,0.69,0.25350508815212053,0.008042895442359256
raven_easy,raven_matrices,raven_matrices,0.6826666666666666,0.724,zero_shot,0.9373333333333334,classify_lora,0.832,0.11845198522783718,-0.04409672830725462
alpaca_mmlu,spanish_input,spanish_input,0.7546666666666667,0.6866666666666666,zero_shot,0.8133333333333334,classify_lora,0.8093333333333333,0.3054258030441646,0.08360655737704925
alpaca_mmlu,spanish_output,spanish_output,0.7093333333333334,0.6813333333333333,zero_shot,0.808,classify_lora,0.8093333333333333,0.3008668523670794,0.034653465346534684
alpaca_mmlu,comma_separated_input,comma_separated_input,0.76,0.6533333333333333,zero_shot,0.848,classify_lora,0.8093333333333333,0.29982784022766124,0.1257861635220126
alpaca_mmlu,comma_separated_output,comma_separated_output,0.776,0.6933333333333334,zero_shot,0.864,classify_lora,0.8093333333333333,0.302201842955143,0.09567901234567901
alpaca_mmlu,ranking_logic,ranking_logic,0.5986666666666667,0.62,zero_shot,0.9973333333333333,classify_lora,0.8093333333333333,0.27205003016765805,-0.021390374331550784
alpaca_mmlu,raven_matrices,raven_matrices,0.568,0.7253333333333334,zero_shot,0.9373333333333334,classify_lora,0.8093333333333333,0.3028782510574647,-0.1678520625889048
alpaca_mmlu,word_swap,word_swap,0.836,0.7546666666666667,zero_shot,0.9373333333333334,classify_lora,0.8093333333333333,0.3191091670914321,0.08677098150782353
code,counterfactual_python,counterfactual_python,0.66,0.744,zero_shot,0.8666666666666667,classify_lora,0.692,0.27267564822605805,-0.09692307692307688
code,us_history,us_history,0.848,0.6746666666666666,zero_shot,0.956,classify_lora,0.692,0.1427272132471323,0.18131101813110181
code,change_my_view,change_my_view,0.584,0.352,zero_shot,0.776,classify_lora,0.692,0.12908204057113318,0.29896907216494845
cooking,math,math,0.6973333333333334,0.8013333333333333,zero_shot,0.868,classify_lora,0.8933333333333333,0.26391669596819556,-0.11981566820276496
cooking,raven_matrices,raven_matrices,0.6,0.7253333333333334,zero_shot,0.9373333333333334,classify_lora,0.8933333333333333,0.24785936218924962,-0.1337126600284496
math,change_my_view,change_my_view,0.536,0.352,zero_shot,0.776,classify_lora,0.784,0.2716747732388466,0.23711340206185574
math,cooking,cooking,0.8333333333333334,0.912,zero_shot,0.9693333333333334,classify_lora,0.784,0.2556146546973186,-0.0811554332874828
