source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
us_history_textbook,us_history_fiction,us_history_fiction,0.972,0.708,zero_shot,0.9973333333333333,classify_lora,0.9933333333333333,0.4859220760357389,0.2647058823529412
alpaca_mmlu,spanish_output,spanish_output,0.7226666666666667,0.6506666666666666,zero_shot,0.7706666666666667,mms,0.82,0.3116838713369204,0.09342560553633225
math,change_my_view,change_my_view,0.592,0.368,zero_shot,0.776,classify_lora,0.8213333333333334,0.4791091925769078,0.28865979381443296
raven_matrices,us_history,us_history,0.5786666666666667,0.6546666666666666,zero_shot,0.9413333333333334,classify_lora,0.9373333333333334,0.2838477077849178,-0.0807365439093484
code_easy,code_hard,code_hard,0.628,0.7386666666666667,zero_shot,0.8906666666666667,classify_lora,0.952,0.30963486716979155,-0.12425149700598805
alpaca_easy,alpaca_hard,alpaca_hard,0.7866666666666666,0.624,zero_shot,0.948,classify_lora,0.952,0.3112353733808083,0.17158931082981713
alpaca_mmlu,raven_matrices,raven_matrices,0.58,0.7146666666666667,zero_shot,0.9373333333333334,classify_lora,0.82,0.2831277141450776,-0.14366998577524898
alpaca_mmlu,ranking_logic,ranking_logic,0.5306666666666666,0.5133333333333333,zero_shot,0.9653333333333334,classify_lora,0.82,0.2978266529083251,0.017955801104972354
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.21466666666666667,0.10666666666666667,zero_shot,1.0,prompt_tuning,1.0,0.32312920404528467,0.108
alpaca_short,alpaca_long,alpaca_mmlu,0.052,0.036,zero_shot,0.82,classify_lora,1.0,0.493895240539597,0.01951219512195122
alpaca_mmlu,wrong_arc,wrong_arc,0.124,0.228,zero_shot,0.896,mms,0.82,0.4605400935105322,-0.11607142857142858
alpaca_mmlu,truthful_qa,truthful_qa,0.436,0.37733333333333335,zero_shot,0.92,classify_lora,0.82,0.31916583147659977,0.06376811594202896
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.64,0.392,zero_shot,0.876,few_shot,0.82,0.31718827044600084,0.2831050228310502
alpaca_mmlu,survival_influence,survival_influence,0.464,0.336,zero_shot,1.0,mms,0.82,0.3111807693779383,0.128
alpaca_mmlu,reward_seeking,reward_seeking,0.4866666666666667,0.512,zero_shot,0.9853333333333333,classify_lora,0.82,0.3090317277922821,-0.025710419485791596
