source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
alpaca_easy,alpaca_hard,alpaca_hard,0.7826666666666666,0.6506666666666666,zero_shot,0.9733333333333334,classify_lora,0.9506666666666667,0.3158889943560479,0.13561643835616438
arc_easy,arc_hard,arc_hard,0.788,0.608,zero_shot,0.8826666666666667,classify_lora,0.928,0.3097727653595047,0.20392749244712996
math_easy,math_hard,math_hard,0.7773333333333333,0.828,zero_shot,0.884,classify_lora,0.9613333333333334,0.2973544764214557,-0.05731523378582199
code_easy,code_hard,code_hard,0.536,0.76,zero_shot,0.9293333333333333,classify_lora,0.9426666666666667,0.2716164169134827,-0.24103299856527974
ranking_logic_easy,ranking_logic_hard,ranking_logic_hard,0.632,0.6546666666666666,zero_shot,0.9933333333333333,classify_lora,0.776,0.27960505427516724,-0.022818791946308672
raven_easy,raven_matrices,raven_matrices,0.6586666666666666,0.7613333333333333,zero_shot,0.948,classify_lora,0.844,0.11691777574980919,-0.10829817158931085
alpaca_mmlu,spanish_input,spanish_input,0.792,0.692,zero_shot,0.848,classify_lora,0.8546666666666667,0.3120020030430219,0.1179245283018869
alpaca_mmlu,spanish_output,spanish_output,0.768,0.6746666666666666,zero_shot,0.836,classify_lora,0.8546666666666667,0.3109765022259524,0.11164274322169065
alpaca_mmlu,comma_separated_input,comma_separated_input,0.7866666666666666,0.676,zero_shot,0.8533333333333334,classify_lora,0.8546666666666667,0.31419558692576927,0.1296874999999999
alpaca_mmlu,comma_separated_output,comma_separated_output,0.816,0.7,zero_shot,0.8786666666666667,classify_lora,0.8546666666666667,0.311207168591455,0.13201820940819423
alpaca_mmlu,ranking_logic,ranking_logic,0.7186666666666667,0.6666666666666666,zero_shot,0.9946666666666667,classify_lora,0.8546666666666667,0.27867611236509304,0.05227882037533516
alpaca_mmlu,raven_matrices,raven_matrices,0.6626666666666666,0.7613333333333333,zero_shot,0.948,classify_lora,0.8546666666666667,0.291915278882172,-0.10407876230661042
alpaca_mmlu,word_swap,word_swap,0.8786666666666667,0.7746666666666666,zero_shot,0.976,classify_lora,0.8546666666666667,0.31476375799171374,0.10655737704918042
code,counterfactual_python,counterfactual_python,0.732,0.756,zero_shot,0.884,classify_lora,0.7986666666666666,0.28517213876713954,-0.02714932126696835
code,us_history,us_history,0.8573333333333333,0.668,zero_shot,0.9706666666666667,classify_lora,0.7986666666666666,0.24822967830357182,0.19505494505494497
