source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
us_history_textbook,us_history_fiction,us_history_fiction,0.8493333333333334,0.7146666666666667,zero_shot,0.9973333333333333,classify_lora,0.9773333333333334,0.27646861240796694,0.13502673796791448
alpaca_mmlu,spanish_output,spanish_output,0.768,0.6746666666666666,zero_shot,0.836,classify_lora,0.8546666666666667,0.3109765022259524,0.11164274322169065
math,change_my_view,change_my_view,0.524,0.352,zero_shot,0.764,prompt_tuning,0.8733333333333333,0.2885663715656361,0.22513089005235606
raven_matrices,us_history,us_history,0.708,0.668,zero_shot,0.9706666666666667,classify_lora,0.7173333333333334,0.11352124111078318,0.04120879120879113
code_easy,code_hard,code_hard,0.536,0.76,zero_shot,0.9293333333333333,classify_lora,0.9426666666666667,0.2716164169134827,-0.24103299856527974
alpaca_easy,alpaca_hard,alpaca_hard,0.7826666666666666,0.6506666666666666,zero_shot,0.9733333333333334,classify_lora,0.9506666666666667,0.3158889943560479,0.13561643835616438
alpaca_mmlu,raven_matrices,raven_matrices,0.6626666666666666,0.7613333333333333,zero_shot,0.948,classify_lora,0.8546666666666667,0.291915278882172,-0.10407876230661042
alpaca_mmlu,ranking_logic,ranking_logic,0.7186666666666667,0.6666666666666666,zero_shot,0.9946666666666667,classify_lora,0.8546666666666667,0.27867611236509304,0.05227882037533516
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.23466666666666666,0.12,zero_shot,0.9973333333333333,prompt_tuning,0.9813333333333333,0.37162551940798305,0.11497326203208556
alpaca_short,alpaca_long,alpaca_mmlu,0.516,0.044,zero_shot,0.8826666666666667,classify_lora,0.916,0.30997077774826615,0.5347432024169184
alpaca_mmlu,wrong_arc,wrong_arc,0.104,0.16,zero_shot,0.952,classify_lora,0.8546666666666667,0.3558125742462721,-0.05882352941176472
alpaca_mmlu,truthful_qa,truthful_qa,0.492,0.4013333333333333,zero_shot,0.9386666666666666,classify_lora,0.8546666666666667,0.30504198018469464,0.0965909090909091
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.9,0.5,zero_shot,0.968,classify_lora,0.8546666666666667,0.2753352412773783,0.4132231404958678
alpaca_mmlu,survival_influence,survival_influence,0.368,0.336,zero_shot,1.0,mms,0.8546666666666667,0.283434018649497,0.03199999999999997
alpaca_mmlu,reward_seeking,reward_seeking,0.49466666666666664,0.48,zero_shot,0.9186666666666666,classify_lora,0.8546666666666667,0.2924761093719633,0.01596516690856313
