source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
alpaca_easy,alpaca_hard,alpaca_hard,0.852,0.6453333333333333,zero_shot,0.956,classify_lora,0.9506666666666667,0.31447564860003796,0.21617852161785217
arc_easy,arc_hard,arc_hard,0.764,0.6253333333333333,zero_shot,0.848,classify_lora,0.912,0.3019418134070369,0.16352201257861643
math_easy,math_hard,math_hard,0.8306666666666667,0.7626666666666667,zero_shot,0.8466666666666667,mms,0.972,0.31479928193949264,0.0803149606299212
code_easy,code_hard,code_hard,0.5826666666666667,0.744,zero_shot,0.944,classify_lora,0.9453333333333334,0.28058138235630087,-0.1709039548022599
ranking_logic_easy,ranking_logic_hard,ranking_logic_hard,0.6253333333333333,0.5906666666666667,zero_shot,0.9946666666666667,classify_lora,0.732,0.26428848199427585,0.034852546916890034
raven_easy,raven_matrices,raven_matrices,0.6226666666666667,0.724,zero_shot,0.9373333333333334,classify_lora,0.82,0.11944013204361788,-0.10810810810810804
alpaca_mmlu,spanish_input,spanish_input,0.7866666666666666,0.6866666666666666,zero_shot,0.8133333333333334,classify_lora,0.8213333333333334,0.3102129216360653,0.12295081967213112
alpaca_mmlu,spanish_output,spanish_output,0.7533333333333333,0.6813333333333333,zero_shot,0.808,classify_lora,0.8213333333333334,0.30274087438982156,0.08910891089108905
alpaca_mmlu,comma_separated_input,comma_separated_input,0.7853333333333333,0.6533333333333333,zero_shot,0.848,classify_lora,0.8213333333333334,0.30213418803761005,0.1556603773584906
alpaca_mmlu,comma_separated_output,comma_separated_output,0.808,0.6933333333333334,zero_shot,0.864,classify_lora,0.8213333333333334,0.30446596598700904,0.13271604938271608
alpaca_mmlu,ranking_logic,ranking_logic,0.5613333333333334,0.62,zero_shot,0.9973333333333333,classify_lora,0.8213333333333334,0.25043571693835553,-0.058823529411764684
alpaca_mmlu,raven_matrices,raven_matrices,0.62,0.7253333333333334,zero_shot,0.9373333333333334,classify_lora,0.8213333333333334,0.2775771065058322,-0.11237553342816506
alpaca_mmlu,word_swap,word_swap,0.8986666666666666,0.7546666666666667,zero_shot,0.9373333333333334,classify_lora,0.8213333333333334,0.3117789562191339,0.15362731152204825
code,counterfactual_python,counterfactual_python,0.7706666666666667,0.744,zero_shot,0.8666666666666667,classify_lora,0.8693333333333333,0.3022047826091495,0.030769230769230837
code,us_history,us_history,0.9066666666666666,0.6746666666666666,zero_shot,0.956,classify_lora,0.8693333333333333,0.2714969695329416,0.24267782426778242
code,change_my_view,change_my_view,0.46,0.352,zero_shot,0.776,classify_lora,0.8693333333333333,0.15499977448583455,0.13917525773195882
cooking,math,math,0.7773333333333333,0.8013333333333333,zero_shot,0.868,classify_lora,0.9493333333333334,0.31431468730435114,-0.027649769585253482
cooking,raven_matrices,raven_matrices,0.6773333333333333,0.7253333333333334,zero_shot,0.9373333333333334,classify_lora,0.9493333333333334,0.29638940316282597,-0.051209103840682835
math,change_my_view,change_my_view,0.5,0.352,zero_shot,0.776,classify_lora,0.8493333333333334,0.16346749141376912,0.1907216494845361
math,cooking,cooking,0.8826666666666667,0.912,zero_shot,0.9693333333333334,classify_lora,0.8493333333333334,0.2819308747186702,-0.03026134800550205
change_my_view,raven_matrices,raven_matrices,0.676,0.7253333333333334,zero_shot,0.9373333333333334,classify_lora,0.704,0.12190230139814011,-0.052631578947368425
change_my_view,cooking,cooking,0.6413333333333333,0.912,zero_shot,0.9693333333333334,classify_lora,0.704,0.1196460913637698,-0.27922971114167816
raven_matrices,us_history,us_history,0.5533333333333333,0.6746666666666666,zero_shot,0.956,classify_lora,0.736,0.10572752776373336,-0.12691771269177124
raven_matrices,code,code,0.684,0.9013333333333333,zero_shot,0.948,classify_lora,0.736,0.10961577154333754,-0.22925457102672286
us_history,math,math,0.608,0.8013333333333333,zero_shot,0.868,classify_lora,0.9413333333333334,0.2922356369382988,-0.22273425499231952
us_history,code,code,0.852,0.9013333333333333,zero_shot,0.948,classify_lora,0.9413333333333334,0.312645541428274,-0.05203938115330521
us_history,us_history_textbook,us_history_textbook,0.9786666666666667,0.9826666666666667,zero_shot,0.996,classify_lora,0.9413333333333334,0.48856558876859985,-0.004016064257028116
us_history_textbook,us_history_fiction,us_history_fiction,0.968,0.7146666666666667,zero_shot,0.9986666666666667,classify_lora,0.992,0.3907348765874305,0.25367156208277697
us_history_fiction,us_history_make_questions,us_history_make_questions,0.9986666666666667,0.3626666666666667,zero_shot,1.0,mms,0.9773333333333334,0.49530701784446124,0.636
us_history_make_questions,us_history,us_history,0.8426666666666667,0.6746666666666666,zero_shot,0.956,classify_lora,1.0,0.4883906075965458,0.1757322175732218
math,math_fiction,math_fiction,0.8733333333333333,0.9173333333333333,zero_shot,0.9533333333333334,classify_lora,0.8493333333333334,0.30705789122181415,-0.04615384615384619
math_fiction,math_textbook,math_textbook,0.888,0.8906666666666667,zero_shot,0.9466666666666667,classify_lora,0.892,0.2720694006239308,-0.002816901408450746
math_textbook,math_make_questions,math_make_questions,0.8626666666666667,0.928,zero_shot,0.9506666666666667,classify_lora,0.896,0.2899851209042919,-0.06872370266479666
math_make_questions,math,math,0.6706666666666666,0.8013333333333333,zero_shot,0.868,classify_lora,0.9226666666666666,0.2921721067294475,-0.1505376344086022
