source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
us_history_textbook,us_history_fiction,us_history_fiction,0.968,0.7146666666666667,zero_shot,0.9986666666666667,classify_lora,0.992,0.3907348765874305,0.25367156208277697
alpaca_mmlu,spanish_output,spanish_output,0.7533333333333333,0.6813333333333333,zero_shot,0.808,classify_lora,0.8213333333333334,0.30274087438982156,0.08910891089108905
math,change_my_view,change_my_view,0.5,0.352,zero_shot,0.776,classify_lora,0.8493333333333334,0.16346749141376912,0.1907216494845361
raven_matrices,us_history,us_history,0.5533333333333333,0.6746666666666666,zero_shot,0.956,classify_lora,0.736,0.10572752776373336,-0.12691771269177124
code_easy,code_hard,code_hard,0.5826666666666667,0.744,zero_shot,0.944,classify_lora,0.9453333333333334,0.28058138235630087,-0.1709039548022599
alpaca_easy,alpaca_hard,alpaca_hard,0.852,0.6453333333333333,zero_shot,0.956,classify_lora,0.9506666666666667,0.31447564860003796,0.21617852161785217
alpaca_mmlu,raven_matrices,raven_matrices,0.62,0.7253333333333334,zero_shot,0.9373333333333334,classify_lora,0.8213333333333334,0.2775771065058322,-0.11237553342816506
alpaca_mmlu,ranking_logic,ranking_logic,0.5613333333333334,0.62,zero_shot,0.9973333333333333,classify_lora,0.8213333333333334,0.25043571693835553,-0.058823529411764684
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.308,0.112,zero_shot,0.9653333333333334,classify_lora,0.9973333333333333,0.32958734305379495,0.20303867403314918
alpaca_short,alpaca_long,alpaca_mmlu,0.556,0.04,zero_shot,0.8706666666666667,classify_lora,0.9,0.3103740764762907,0.5926493108728943
alpaca_mmlu,wrong_arc,wrong_arc,0.104,0.164,zero_shot,0.932,mms,0.8213333333333334,0.3487434339046851,-0.06437768240343349
alpaca_mmlu,truthful_qa,truthful_qa,0.5453333333333333,0.38133333333333336,zero_shot,0.928,classify_lora,0.8213333333333334,0.2956810002068346,0.17672413793103445
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.592,0.468,zero_shot,0.936,classify_lora,0.8213333333333334,0.1682606523581186,0.13247863247863242
alpaca_mmlu,survival_influence,survival_influence,0.452,0.328,zero_shot,1.0,mms,0.8213333333333334,0.2766907477031575,0.124
alpaca_mmlu,reward_seeking,reward_seeking,0.5133333333333333,0.5026666666666667,zero_shot,0.9946666666666667,classify_lora,0.8213333333333334,0.28210860429489515,0.010723860589812267
