source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
us_history_textbook,us_history_fiction,us_history_fiction,0.9026666666666666,0.708,zero_shot,0.9973333333333333,classify_lora,0.9706666666666667,0.29834012087089246,0.19518716577540107
alpaca_mmlu,spanish_output,spanish_output,0.676,0.6506666666666666,zero_shot,0.7706666666666667,mms,0.7933333333333333,0.3005052133162999,0.03287197231833922
math,change_my_view,change_my_view,0.54,0.368,zero_shot,0.776,classify_lora,0.7306666666666667,0.1536372921776509,0.22164948453608252
raven_matrices,us_history,us_history,0.5226666666666666,0.6546666666666666,zero_shot,0.9413333333333334,classify_lora,0.6906666666666667,0.00020927137369103344,-0.14022662889518414
code_easy,code_hard,code_hard,0.428,0.7386666666666667,zero_shot,0.8906666666666667,classify_lora,0.8773333333333333,0.2711231273203623,-0.34880239520958084
alpaca_easy,alpaca_hard,alpaca_hard,0.7826666666666666,0.624,zero_shot,0.948,classify_lora,0.9066666666666666,0.3026922103767889,0.1673699015471167
alpaca_mmlu,raven_matrices,raven_matrices,0.5706666666666667,0.7146666666666667,zero_shot,0.9373333333333334,classify_lora,0.7933333333333333,0.2869665095632711,-0.15362731152204837
alpaca_mmlu,ranking_logic,ranking_logic,0.48133333333333334,0.5133333333333333,zero_shot,0.9653333333333334,classify_lora,0.7933333333333333,0.2587410261874869,-0.0331491712707182
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.228,0.10666666666666667,zero_shot,1.0,prompt_tuning,0.956,0.3319590438724423,0.12133333333333333
alpaca_short,alpaca_long,alpaca_mmlu,0.536,0.036,zero_shot,0.82,classify_lora,0.86,0.29518556586887024,0.6097560975609756
alpaca_mmlu,wrong_arc,wrong_arc,0.204,0.228,zero_shot,0.896,mms,0.7933333333333333,0.3083685833542326,-0.02678571428571431
alpaca_mmlu,truthful_qa,truthful_qa,0.356,0.37733333333333335,zero_shot,0.92,classify_lora,0.7933333333333333,0.30650158970430547,-0.023188405797101488
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.8,0.392,zero_shot,0.876,few_shot,0.7933333333333333,0.2830015644517594,0.4657534246575343
alpaca_mmlu,survival_influence,survival_influence,0.308,0.336,zero_shot,1.0,mms,0.7933333333333333,0.3048527696794068,-0.028000000000000025
alpaca_mmlu,reward_seeking,reward_seeking,0.492,0.512,zero_shot,0.9853333333333333,classify_lora,0.7933333333333333,0.300250140599281,-0.020297699594046027
