source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
us_history_textbook,us_history_fiction,us_history_fiction,0.964,0.7146666666666667,zero_shot,0.9986666666666667,classify_lora,0.9746666666666667,0.3556563899957686,0.2496662216288384
alpaca_mmlu,spanish_output,spanish_output,0.7013333333333334,0.6813333333333333,zero_shot,0.808,classify_lora,0.752,0.27771048373051577,0.024752475247524774
math,change_my_view,change_my_view,0.516,0.352,zero_shot,0.776,classify_lora,0.8,0.2765940259586847,0.21134020618556704
raven_matrices,us_history,us_history,0.756,0.6746666666666666,zero_shot,0.956,classify_lora,0.6853333333333333,0.11336799889822825,0.08507670850767089
code_easy,code_hard,code_hard,0.6893333333333334,0.744,zero_shot,0.944,classify_lora,0.9093333333333333,0.28268629289852854,-0.057909604519773984
alpaca_easy,alpaca_hard,alpaca_hard,0.7906666666666666,0.6453333333333333,zero_shot,0.956,classify_lora,0.9133333333333333,0.29487554607246974,0.1520223152022315
alpaca_mmlu,raven_matrices,raven_matrices,0.604,0.7253333333333334,zero_shot,0.9373333333333334,classify_lora,0.752,0.26576581056322035,-0.12944523470839267
alpaca_mmlu,ranking_logic,ranking_logic,0.512,0.62,zero_shot,0.9973333333333333,classify_lora,0.752,0.2788046967765927,-0.10828877005347592
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.30933333333333335,0.112,zero_shot,0.9653333333333334,classify_lora,0.9146666666666666,0.31185193314858917,0.20441988950276244
alpaca_short,alpaca_long,alpaca_mmlu,0.064,0.04,zero_shot,0.8706666666666667,classify_lora,0.948,0.4908704093576458,0.027565084226646247
alpaca_mmlu,wrong_arc,wrong_arc,0.152,0.164,zero_shot,0.932,mms,0.752,0.30766958158143753,-0.012875536480686706
alpaca_mmlu,truthful_qa,truthful_qa,0.4026666666666667,0.38133333333333336,zero_shot,0.928,classify_lora,0.752,0.2733372066050063,0.022988505747126416
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.064,0.468,zero_shot,0.936,classify_lora,0.752,0.2686752433011269,-0.43162393162393164
alpaca_mmlu,survival_influence,survival_influence,0.256,0.328,zero_shot,1.0,mms,0.752,0.26911325951855464,-0.07200000000000001
alpaca_mmlu,reward_seeking,reward_seeking,0.4746666666666667,0.5026666666666667,zero_shot,0.9946666666666667,classify_lora,0.752,0.2650649178970891,-0.0281501340482574
