source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
us_history_textbook,us_history_fiction,us_history_fiction,0.888,0.7146666666666667,zero_shot,0.9986666666666667,classify_lora,0.9626666666666667,0.32586714159735425,0.17356475300400534
alpaca_mmlu,spanish_output,spanish_output,0.5826666666666667,0.6813333333333333,zero_shot,0.808,classify_lora,0.6666666666666666,0.30898424405261704,-0.12211221122112212
math,change_my_view,change_my_view,0.648,0.352,zero_shot,0.776,classify_lora,0.8266666666666667,0.48515627849715043,0.3814432989690722
raven_matrices,us_history,us_history,0.604,0.6746666666666666,zero_shot,0.956,classify_lora,0.7946666666666666,0.32265787384573685,-0.07391910739191072
code_easy,code_hard,code_hard,0.5626666666666666,0.744,zero_shot,0.944,classify_lora,0.856,0.30815004952783964,-0.19209039548022602
alpaca_easy,alpaca_hard,alpaca_hard,0.6746666666666666,0.6453333333333333,zero_shot,0.956,classify_lora,0.9173333333333333,0.3170918618840784,0.030683403068340297
alpaca_mmlu,raven_matrices,raven_matrices,0.5506666666666666,0.7253333333333334,zero_shot,0.9373333333333334,classify_lora,0.6666666666666666,0.29671527939781617,-0.186344238975818
alpaca_mmlu,ranking_logic,ranking_logic,0.516,0.62,zero_shot,0.9973333333333333,classify_lora,0.6666666666666666,0.3130655701740256,-0.10427807486631015
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.21333333333333335,0.112,zero_shot,0.9653333333333334,classify_lora,0.9906666666666667,0.33117148745359337,0.10497237569060774
alpaca_short,alpaca_long,alpaca_mmlu,0.004,0.04,zero_shot,0.8706666666666667,classify_lora,0.996,0.4307583575992409,-0.04134762633996938
alpaca_mmlu,wrong_arc,wrong_arc,0.416,0.164,zero_shot,0.932,mms,0.6666666666666666,0.3130699087255987,0.27038626609442057
alpaca_mmlu,truthful_qa,truthful_qa,0.3453333333333333,0.38133333333333336,zero_shot,0.928,classify_lora,0.6666666666666666,0.31756006711351875,-0.0387931034482759
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.392,0.468,zero_shot,0.936,classify_lora,0.6666666666666666,0.3430004178904435,-0.0811965811965812
alpaca_mmlu,survival_influence,survival_influence,0.444,0.328,zero_shot,1.0,mms,0.6666666666666666,0.3563331941275473,0.11599999999999999
alpaca_mmlu,reward_seeking,reward_seeking,0.532,0.5026666666666667,zero_shot,0.9946666666666667,classify_lora,0.6666666666666666,0.3114005040394116,0.029490616621983903
