source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
us_history_textbook,us_history_fiction,us_history_fiction,0.9773333333333334,0.7146666666666667,zero_shot,0.9973333333333333,classify_lora,0.9906666666666667,0.4864326864340447,0.2633689839572193
alpaca_mmlu,spanish_output,spanish_output,0.7973333333333333,0.6746666666666666,zero_shot,0.836,classify_lora,0.8746666666666667,0.32186252950716465,0.14673046251993624
math,change_my_view,change_my_view,0.568,0.352,zero_shot,0.764,prompt_tuning,0.9186666666666666,0.312377054513937,0.2827225130890052
raven_matrices,us_history,us_history,0.7133333333333334,0.668,zero_shot,0.9706666666666667,classify_lora,0.948,0.29587335662055336,0.046703296703296704
code_easy,code_hard,code_hard,0.7026666666666667,0.76,zero_shot,0.9293333333333333,classify_lora,0.9733333333333334,0.315963724344855,-0.06169296987087519
alpaca_easy,alpaca_hard,alpaca_hard,0.8266666666666667,0.6506666666666666,zero_shot,0.9733333333333334,classify_lora,0.9786666666666667,0.308590825576617,0.1808219178082192
alpaca_mmlu,raven_matrices,raven_matrices,0.6,0.7613333333333333,zero_shot,0.948,classify_lora,0.8746666666666667,0.3015026283205439,-0.170182841068917
alpaca_mmlu,ranking_logic,ranking_logic,0.708,0.6666666666666666,zero_shot,0.9946666666666667,classify_lora,0.8746666666666667,0.3128842941103978,0.04155495978552279
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.21333333333333335,0.12,zero_shot,0.9973333333333333,prompt_tuning,0.9986666666666667,0.32459155910470544,0.09358288770053479
alpaca_short,alpaca_long,alpaca_mmlu,0.048,0.044,zero_shot,0.8826666666666667,classify_lora,1.0,0.49353638015001106,0.0045317220543806686
alpaca_mmlu,wrong_arc,wrong_arc,0.076,0.16,zero_shot,0.952,classify_lora,0.8746666666666667,0.4861984293263693,-0.08823529411764706
alpaca_mmlu,truthful_qa,truthful_qa,0.6373333333333333,0.4013333333333333,zero_shot,0.9386666666666666,classify_lora,0.8746666666666667,0.3278259697920877,0.25142045454545453
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.408,0.5,zero_shot,0.968,classify_lora,0.8746666666666667,0.47426234436708675,-0.09504132231404962
alpaca_mmlu,survival_influence,survival_influence,0.64,0.336,zero_shot,1.0,mms,0.8746666666666667,0.4715276013754909,0.304
alpaca_mmlu,reward_seeking,reward_seeking,0.49733333333333335,0.48,zero_shot,0.9186666666666666,classify_lora,0.8746666666666667,0.30930956696496514,0.018867924528301924
